Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,79665,9/8/2022,-0.083562617,0.004997239,0.005792042,21,100
Market-Adjusted Model,79668,9/8/2022,-0.094205821,-0.003878885,-0.004851163,21,100
Market-Adjusted Model,79678,9/8/2022,-0.029115173,0.062310951,0.060239486,21,100
Market-Adjusted Model,79686,9/8/2022,-0.013938629,0.082821583,0.075416029,21,100
Market-Adjusted Model,79698,9/8/2022,-0.072670029,0.019049518,0.01668463,21,100
Market-Adjusted Model,79702,9/8/2022,0.187527301,0.369212889,0.27688196,21,100
Market-Adjusted Model,79731,9/8/2022,-0.096947913,-0.009231922,-0.007593254,21,100
Market-Adjusted Model,79734,9/8/2022,-0.094366211,-0.006496958,-0.005011552,21,100
Market-Adjusted Model,79747,9/8/2022,-0.024793394,0.068395592,0.064561264,21,100
Market-Adjusted Model,79756,9/8/2022,-0.097824188,-0.011084885,-0.008469529,21,100
Market-Adjusted Model,79758,9/8/2022,-0.128172799,-0.040464493,-0.03881814,21,100
Market-Adjusted Model,79770,9/8/2022,-0.074952559,0.016109006,0.0144021,21,100
Market-Adjusted Model,79776,9/8/2022,-0.035128535,0.060475392,0.054226123,21,100
Market-Adjusted Model,79782,9/8/2022,-0.127666059,-0.042124159,-0.038311401,21,100
Market-Adjusted Model,79785,9/8/2022,-0.04554491,0.04789737,0.043809749,21,100
Market-Adjusted Model,79791,9/8/2022,-0.131274134,-0.036359891,-0.041919475,21,100
Market-Adjusted Model,79824,9/8/2022,-0.026042542,0.066655279,0.063312116,21,100
Market-Adjusted Model,79839,9/8/2022,-0.07122334,0.022955084,0.018131319,21,100
Market-Adjusted Model,79841,9/8/2022,-0.128241959,-0.040973011,-0.0388873,21,100
Market-Adjusted Model,79851,9/8/2022,-0.035137034,0.057620252,0.054217625,21,100
Market-Adjusted Model,79857,9/8/2022,-0.182881267,-0.095263408,-0.093526609,21,100
Market-Adjusted Model,79859,9/8/2022,-0.129343555,-0.043804941,-0.039988897,21,100
Market-Adjusted Model,79862,9/8/2022,-0.100089593,-0.009471493,-0.010734935,21,100
Market-Adjusted Model,79864,9/8/2022,-0.159359748,-0.073761601,-0.07000509,21,100
Market-Adjusted Model,79866,9/8/2022,-0.142536476,-0.051942525,-0.053181818,21,100
Market-Adjusted Model,79878,9/8/2022,-0.160127016,-0.078429568,-0.070772358,21,100
Market-Adjusted Model,79879,9/8/2022,-0.114,-0.025891602,-0.024645342,21,100
Market-Adjusted Model,79881,9/8/2022,-0.024267429,0.074716521,0.06508723,21,100
Market-Adjusted Model,79895,9/8/2022,0.112627959,0.209024382,0.201982618,21,100
Market-Adjusted Model,79903,9/8/2022,-0.37337107,-0.359037,-0.284016412,21,100
Market-Adjusted Model,79906,9/8/2022,-0.076448751,0.013839277,0.012905908,21,100
Market-Adjusted Model,79909,9/8/2022,-0.147373197,-0.058697672,-0.058018538,21,100
Market-Adjusted Model,79918,9/8/2022,-0.063106788,0.026504451,0.026247871,21,100
Market-Adjusted Model,79996,9/8/2022,-0.195201045,-0.116265257,-0.105846387,21,100
Market-Adjusted Model,80008,9/8/2022,-0.122545848,-0.037087489,-0.033191189,21,100
Market-Adjusted Model,80014,9/8/2022,-0.05211266,0.038841056,0.037241998,21,100
Market-Adjusted Model,80034,9/8/2022,-0.103871964,-0.010065469,-0.014517306,21,100
Market-Adjusted Model,80050,9/8/2022,-0.083290401,0.007138893,0.006064257,21,100
Market-Adjusted Model,80054,9/8/2022,-0.118072175,-0.028625848,-0.028717517,21,100
Market-Adjusted Model,80069,9/8/2022,-0.23580788,-0.162559114,-0.146453221,21,100
Market-Adjusted Model,80070,9/8/2022,-0.110485614,-0.02056341,-0.021130955,21,100
Market-Adjusted Model,80072,9/8/2022,-0.063613908,0.028936554,0.025740751,21,100
Market-Adjusted Model,80080,9/8/2022,-0.222113055,-0.149767234,-0.132758396,21,100
Market-Adjusted Model,80089,9/8/2022,-0.156204336,-0.072551519,-0.066849678,21,100
Market-Adjusted Model,80100,9/8/2022,-0.122489758,-0.035945163,-0.033135099,21,100
Market-Adjusted Model,80102,9/8/2022,-0.092364479,-0.003623359,-0.00300982,21,100
Market-Adjusted Model,80114,9/8/2022,-0.014690919,0.076643599,0.07466374,21,100
Market-Adjusted Model,80128,9/8/2022,-0.068158765,0.022299903,0.021195894,21,100
Market-Adjusted Model,80167,9/8/2022,-0.299065435,-0.24913261,-0.209710776,21,100
Market-Adjusted Model,80168,9/8/2022,-0.059461698,0.039076646,0.029892961,21,100
Market-Adjusted Model,80169,9/8/2022,-0.041852924,0.050534277,0.047501734,21,100
Market-Adjusted Model,80179,9/8/2022,-0.407809136,-0.375655328,-0.318454477,21,100
Market-Adjusted Model,80183,9/8/2022,-0.096072793,-0.007597436,-0.006718134,21,100
Market-Adjusted Model,80185,9/8/2022,0.003764154,0.018726485,0.019294017,3,100
Market-Adjusted Model,80191,9/8/2022,-0.030264087,0.070968482,0.059090572,21,100
Market-Adjusted Model,80193,9/8/2022,-0.255361952,-0.188198318,-0.166007294,21,100
Market-Adjusted Model,80200,9/8/2022,-0.018327588,0.073228842,0.07102707,21,100
Market-Adjusted Model,80204,9/8/2022,-0.077047139,0.014515093,0.01230752,21,100
Market-Adjusted Model,80206,9/8/2022,-0.004451587,0.087447643,0.084903072,21,100
Market-Adjusted Model,80210,9/8/2022,-0.127969118,-0.041663337,-0.03861446,21,100
Market-Adjusted Model,80233,9/8/2022,-0.313539178,-0.253863055,-0.22418452,21,100
Market-Adjusted Model,80274,9/8/2022,-0.289405668,-0.236805254,-0.200051009,21,100
Market-Adjusted Model,80276,9/8/2022,-0.17294114,-0.094038067,-0.083586482,21,100
Market-Adjusted Model,80286,9/8/2022,-0.058091264,0.03537054,0.031263395,21,100
Market-Adjusted Model,80294,9/8/2022,0.000924662,0.094148628,0.090279321,21,100
Market-Adjusted Model,80306,9/8/2022,-0.121107263,-0.031445433,-0.031752604,21,100
Market-Adjusted Model,80307,9/8/2022,0.359315554,0.43136618,0.448670212,21,100
Market-Adjusted Model,80320,9/8/2022,-0.154421784,-0.07308791,-0.065067126,21,100
Market-Adjusted Model,80329,9/8/2022,-0.04017609,0.056959359,0.049178568,21,100
Market-Adjusted Model,80336,9/8/2022,-0.034635177,0.058792827,0.054719482,21,100
Market-Adjusted Model,80341,9/8/2022,-0.094437262,-0.002979368,-0.005082603,21,100
Market-Adjusted Model,80343,9/8/2022,-0.047413745,0.05312511,0.041940914,21,100
Market-Adjusted Model,80362,9/8/2022,-0.207027858,-0.122489636,-0.1176732,21,100
Market-Adjusted Model,80375,9/8/2022,-0.150477118,-0.056959141,-0.06112246,21,100
Market-Adjusted Model,80381,9/8/2022,-0.088014722,0.001773272,0.001339937,21,100
Market-Adjusted Model,80399,9/8/2022,-0.191468286,-0.113697119,-0.102113628,21,100
Market-Adjusted Model,80401,9/8/2022,-0.094199083,-0.005986991,-0.004844425,21,100
Market-Adjusted Model,80412,9/8/2022,-0.084245323,0.004940548,0.005109335,21,100
Market-Adjusted Model,80415,9/8/2022,-0.144458345,-0.060569038,-0.055103687,21,100
Market-Adjusted Model,80432,9/8/2022,-0.153110059,-0.06512994,-0.063755401,21,100
Market-Adjusted Model,80478,9/8/2022,-0.03146068,0.060651177,0.057893979,21,100
Market-Adjusted Model,80498,9/8/2022,-0.01764947,0.075678152,0.071705189,21,100
Market-Adjusted Model,80520,9/8/2022,-0.106666666,-0.019045225,-0.017312007,21,100
Market-Adjusted Model,80534,9/8/2022,-0.073298422,0.021778558,0.016056236,21,100
Market-Adjusted Model,80539,9/8/2022,-0.289183253,-0.235388443,-0.199828595,21,100
Market-Adjusted Model,80563,9/8/2022,-0.192086997,-0.110685002,-0.102732338,21,100
Market-Adjusted Model,80575,9/8/2022,-0.201633772,-0.129424635,-0.112279114,21,100
Market-Adjusted Model,80577,9/8/2022,0.225000033,0.353132124,0.314354692,21,100
Market-Adjusted Model,80633,9/8/2022,0.013753304,0.106006204,0.103107963,21,100
Market-Adjusted Model,80635,9/8/2022,-0.08504982,0.012240905,0.004304839,21,100
Market-Adjusted Model,80681,9/8/2022,-0.106701733,-0.019227717,-0.017347074,21,100
Market-Adjusted Model,80683,9/8/2022,-0.07396047,0.016127982,0.015394189,21,100
Market-Adjusted Model,80688,9/8/2022,-0.121052627,-0.034727898,-0.031697969,21,100
Market-Adjusted Model,80711,9/8/2022,-0.117887036,-0.031500037,-0.028532377,21,100
Market-Adjusted Model,80719,9/8/2022,-0.093159624,-0.000855941,-0.003804965,21,100
Market-Adjusted Model,80759,9/8/2022,-0.131343232,-0.045802413,-0.041988574,21,100
Market-Adjusted Model,80774,9/8/2022,0.006510449,0.110834169,0.095865107,21,100
Market-Adjusted Model,80779,9/8/2022,-0.103174557,-0.013685272,-0.013819898,21,100
Market-Adjusted Model,80784,9/8/2022,-0.098995345,-0.009550645,-0.009640687,21,100
Market-Adjusted Model,80791,9/8/2022,-0.237336584,-0.168566207,-0.147981925,21,100
Market-Adjusted Model,80795,9/8/2022,-0.123719671,-0.033616184,-0.034365013,21,100
Market-Adjusted Model,80812,9/8/2022,-0.272567933,-0.212397936,-0.183213275,21,100
Market-Adjusted Model,80828,9/8/2022,-0.071861181,0.019839019,0.017493478,21,100
Market-Adjusted Model,80837,9/8/2022,-0.054158741,0.036010243,0.035195917,21,100
Market-Adjusted Model,80857,9/8/2022,-0.075977141,0.013191486,0.013377517,21,100
Market-Adjusted Model,80864,9/8/2022,-0.078509779,0.014496828,0.010844879,21,100
Market-Adjusted Model,80866,9/8/2022,-0.110389571,-0.020527073,-0.021034912,21,100
Market-Adjusted Model,80912,9/8/2022,0.49999994,0.597701303,0.589354599,21,100
Market-Adjusted Model,80924,9/8/2022,-0.065286673,0.025395511,0.024067986,21,100
Market-Adjusted Model,80926,9/8/2022,-0.153755859,-0.06205474,-0.0644012,21,100
Market-Adjusted Model,80928,9/8/2022,-0.031404495,0.063058875,0.057950163,21,100
Market-Adjusted Model,80951,9/8/2022,-0.168539335,-0.081944475,-0.079184677,21,100
Market-Adjusted Model,80955,9/8/2022,-0.049999972,0.040872786,0.039354687,21,100
Market-Adjusted Model,80960,9/8/2022,-0.120722473,-0.018377289,-0.031367814,21,100
Market-Adjusted Model,80969,9/8/2022,-0.153322789,-0.066844231,-0.063968131,21,100
Market-Adjusted Model,81010,9/8/2022,-0.18365065,-0.105687898,-0.094295991,21,100
Market-Adjusted Model,81013,9/8/2022,-0.044425223,0.045894888,0.044929435,21,100
Market-Adjusted Model,81021,9/8/2022,0.036437218,0.143089983,0.125791877,21,100
Market-Adjusted Model,81035,9/8/2022,-0.0981683,-0.007484709,-0.008813641,21,100
Market-Adjusted Model,81040,9/8/2022,-0.075032332,0.017418712,0.014322326,21,100
Market-Adjusted Model,81043,9/8/2022,-0.094506193,-0.004745884,-0.005151535,21,100
Market-Adjusted Model,81044,9/8/2022,-0.097099902,-0.006862826,-0.007745244,21,100
Market-Adjusted Model,81045,9/8/2022,-0.111647809,-0.025505305,-0.02229315,21,100
Market-Adjusted Model,81046,9/8/2022,-0.130171235,-0.045138397,-0.040816577,21,100
Market-Adjusted Model,81055,9/8/2022,-0.130589167,-0.04189382,-0.041234508,21,100
Market-Adjusted Model,81061,9/8/2022,-0.045463116,0.046772727,0.043891542,21,100
Market-Adjusted Model,81067,9/8/2022,0.113372055,0.217159109,0.202726713,21,100
Market-Adjusted Model,81073,9/8/2022,-0.106091173,-0.017436704,-0.016736515,21,100
Market-Adjusted Model,81084,9/8/2022,-0.28828826,-0.228222077,-0.198933601,21,100
Market-Adjusted Model,81095,9/8/2022,-0.021291236,0.071450442,0.068063423,21,100
Market-Adjusted Model,81116,9/8/2022,-0.137148065,-0.049506701,-0.047793406,21,100
Market-Adjusted Model,81124,9/8/2022,-0.073529431,0.022285816,0.015825228,21,100
Market-Adjusted Model,81127,9/8/2022,-0.082742289,0.014917827,0.00661237,21,100
Market-Adjusted Model,81132,9/8/2022,-0.033296871,0.063899443,0.056057788,21,100
Market-Adjusted Model,81133,9/8/2022,-0.009008991,0.095447595,0.080345668,21,100
Market-Adjusted Model,81134,9/8/2022,-0.148255874,-0.066003922,-0.058901216,21,100
Market-Adjusted Model,81165,9/8/2022,-0.208333286,-0.123694412,-0.118978628,21,100
Market-Adjusted Model,81182,9/8/2022,0.059972061,0.167972227,0.14932672,21,100
Market-Adjusted Model,81184,9/8/2022,-0.134382381,-0.044412158,-0.045027722,21,100
Market-Adjusted Model,81208,9/8/2022,-0.158032772,-0.075875749,-0.068678113,21,100
Market-Adjusted Model,81220,9/8/2022,-0.097171633,-0.007473104,-0.007816974,21,100
Market-Adjusted Model,81222,9/8/2022,-0.19158554,-0.112605508,-0.102230882,21,100
Market-Adjusted Model,81225,9/8/2022,-0.447144536,-0.434595166,-0.357789877,21,100
Market-Adjusted Model,81241,9/8/2022,-0.183208873,-0.103864099,-0.093854214,21,100
Market-Adjusted Model,81254,9/8/2022,-0.126738161,-0.041394572,-0.037383503,21,100
Market-Adjusted Model,81278,9/8/2022,-0.253408681,-0.194133442,-0.164054023,21,100
Market-Adjusted Model,81282,9/8/2022,-0.152473651,-0.069902988,-0.063118993,21,100
Market-Adjusted Model,81284,9/8/2022,-0.092228661,-0.002417373,-0.002874002,21,100
Market-Adjusted Model,81294,9/8/2022,-0.075242332,0.016427874,0.014112327,21,100
Market-Adjusted Model,81299,9/8/2022,0.002819414,0.096626561,0.092174073,21,100
Market-Adjusted Model,81472,9/8/2022,-0.161122189,-0.077031173,-0.07176753,21,100
Market-Adjusted Model,81481,9/8/2022,-0.16121846,-0.073550217,-0.071863801,21,100
Market-Adjusted Model,81501,9/8/2022,-0.053701043,0.039436921,0.035653616,21,100
Market-Adjusted Model,81527,9/8/2022,0.001461948,0.101592691,0.090816607,21,100
Market-Adjusted Model,81540,9/8/2022,-0.054114374,0.037376842,0.035240284,21,100
Market-Adjusted Model,81577,9/8/2022,-0.078978615,0.010901684,0.010376043,21,100
Market-Adjusted Model,81584,9/8/2022,-0.031256753,0.061386172,0.058097905,21,100
Market-Adjusted Model,81588,9/8/2022,-0.044226059,0.050068459,0.0451286,21,100
Market-Adjusted Model,81593,9/8/2022,-0.066214697,0.028893474,0.023139961,21,100
Market-Adjusted Model,81610,9/8/2022,0.083589346,0.186166184,0.172944005,21,100
Market-Adjusted Model,81621,9/8/2022,0.030575556,0.125563448,0.119930214,21,100
Market-Adjusted Model,81624,9/8/2022,-0.059282119,0.031645638,0.03007254,21,100
Market-Adjusted Model,81655,9/8/2022,-0.011971364,0.083822851,0.077383295,21,100
Market-Adjusted Model,81659,9/8/2022,-0.091375209,-0.002126059,-0.002020551,21,100
Market-Adjusted Model,81665,9/8/2022,-0.125823663,-0.03672739,-0.036469004,21,100
Market-Adjusted Model,81666,9/8/2022,-0.0690571,0.028780453,0.020297558,21,100
Market-Adjusted Model,81675,9/8/2022,-0.152464691,-0.071153578,-0.063110033,21,100
Market-Adjusted Model,81677,9/8/2022,-0.07502745,0.017005706,0.014327209,21,100
Market-Adjusted Model,81678,9/8/2022,-0.095808347,-0.007110722,-0.006453689,21,100
Market-Adjusted Model,81696,9/8/2022,-0.099425262,0.00270075,-0.010070604,21,100
Market-Adjusted Model,81728,9/8/2022,-0.182509509,-0.102168757,-0.09315485,21,100
Market-Adjusted Model,81734,9/8/2022,-0.039852825,0.057207765,0.049501833,21,100
Market-Adjusted Model,81736,9/8/2022,-0.048913969,0.044522529,0.04044069,21,100
Market-Adjusted Model,81740,9/8/2022,-0.10009534,-0.009708824,-0.010740681,21,100
Market-Adjusted Model,81741,9/8/2022,-0.168123008,-0.087517489,-0.07876835,21,100
Market-Adjusted Model,81761,9/8/2022,-0.312291109,-0.260899876,-0.222936451,21,100
Market-Adjusted Model,81774,9/8/2022,-0.108210139,-0.009697669,-0.01885548,21,100
Market-Adjusted Model,81784,9/8/2022,0.059322047,0.154327482,0.148676706,21,100
Market-Adjusted Model,81861,9/8/2022,-0.021943631,0.075486466,0.067411027,21,100
Market-Adjusted Model,81869,9/8/2022,-0.056603726,0.043553537,0.032750933,21,100
Market-Adjusted Model,81893,9/8/2022,-0.123343563,-0.037415769,-0.033988904,21,100
Market-Adjusted Model,81917,9/8/2022,-0.192622991,-0.112723143,-0.103268332,21,100
Market-Adjusted Model,82107,9/8/2022,-0.053559161,0.037277403,0.035795498,21,100
Market-Adjusted Model,82156,9/8/2022,-0.568571433,-0.679050919,-0.479216775,21,100
Market-Adjusted Model,82162,9/8/2022,-0.05085641,0.044785751,0.038498248,21,100
Market-Adjusted Model,82163,9/8/2022,-0.23033884,-0.109588542,-0.140984182,21,100
Market-Adjusted Model,82171,9/8/2022,0.030843727,0.160616809,0.120198385,21,100
Market-Adjusted Model,82179,9/8/2022,-0.163162956,-0.083192488,-0.073808297,21,100
Market-Adjusted Model,82212,9/8/2022,0.043604118,0.137327314,0.132958776,21,100
Market-Adjusted Model,82213,9/8/2022,-0.169533184,-0.088310235,-0.080178525,21,100
Market-Adjusted Model,82215,9/8/2022,-0.248000037,-0.161576769,-0.158645379,21,100
Market-Adjusted Model,82234,9/8/2022,-0.087537416,0.002578414,0.001817243,21,100
Market-Adjusted Model,82251,9/8/2022,-0.10879498,-0.01875076,-0.019440322,21,100
Market-Adjusted Model,82261,9/8/2022,-0.16942679,-0.088816307,-0.080072132,21,100
Market-Adjusted Model,82272,9/8/2022,-0.139877921,-0.051429636,-0.050523263,21,100
Market-Adjusted Model,82276,9/8/2022,-0.055065633,0.03652269,0.034289025,21,100
Market-Adjusted Model,82279,9/8/2022,-0.046722112,0.048631195,0.042632547,21,100
Market-Adjusted Model,82281,9/8/2022,0.10043669,0.197454226,0.189791348,21,100
Market-Adjusted Model,82292,9/8/2022,0.009288103,0.101666339,0.098642762,21,100
Market-Adjusted Model,82303,9/8/2022,-0.055635063,0.036654075,0.033719595,21,100
Market-Adjusted Model,82307,9/8/2022,-0.052010003,0.04144934,0.037344656,21,100
Market-Adjusted Model,82311,9/8/2022,-0.022947582,0.069681004,0.066407076,21,100
Market-Adjusted Model,82486,9/8/2022,0.024753647,0.117094037,0.114108305,21,100
Market-Adjusted Model,82508,9/8/2022,-0.192745672,-0.114086025,-0.103391014,21,100
Market-Adjusted Model,82511,9/8/2022,-0.11583012,-0.021763243,-0.026475461,21,100
Market-Adjusted Model,82515,9/8/2022,-0.126667199,-0.038445974,-0.037312541,21,100
Market-Adjusted Model,82518,9/8/2022,-0.078124791,0.015330736,0.011229868,21,100
Market-Adjusted Model,82526,9/8/2022,-0.140127356,-0.053734326,-0.050772697,21,100
Market-Adjusted Model,82542,9/8/2022,-0.083646905,0.008690082,0.005707754,21,100
Market-Adjusted Model,82547,9/8/2022,-0.130248541,-0.043814503,-0.040893882,21,100
Market-Adjusted Model,82555,9/8/2022,-0.108401111,-0.007099945,-0.019046453,21,100
Market-Adjusted Model,82567,9/8/2022,-0.237903235,-0.172385919,-0.148548577,21,100
Market-Adjusted Model,82573,9/8/2022,-0.037425213,0.054126306,0.051929446,21,100
Market-Adjusted Model,82575,9/8/2022,-0.016814829,0.075974395,0.07253983,21,100
Market-Adjusted Model,82581,9/8/2022,-0.089082404,-0.000138187,0.000272255,21,100
Market-Adjusted Model,82587,9/8/2022,-0.064000032,0.02894166,0.025354627,21,100
Market-Adjusted Model,82598,9/8/2022,-0.123498847,-0.034799512,-0.034144188,21,100
Market-Adjusted Model,82599,9/8/2022,-0.131747531,-0.044127725,-0.042392872,21,100
Market-Adjusted Model,82621,9/8/2022,-0.252593018,-0.185072275,-0.16323836,21,100
Market-Adjusted Model,82634,9/8/2022,-0.093527596,-0.003176386,-0.004172937,21,100
Market-Adjusted Model,82637,9/8/2022,-0.09281533,-0.00243585,-0.003460671,21,100
Market-Adjusted Model,82639,9/8/2022,-0.205612235,-0.106913868,-0.116257576,21,100
Market-Adjusted Model,82642,9/8/2022,-0.113352164,-0.024906014,-0.023997506,21,100
Market-Adjusted Model,82646,9/8/2022,-0.057271578,0.034585995,0.032083081,21,100
Market-Adjusted Model,82649,9/8/2022,-0.00081801,0.101251064,0.088536648,21,100
Market-Adjusted Model,82651,9/8/2022,-0.126131537,-0.038150806,-0.036776879,21,100
Market-Adjusted Model,82654,9/8/2022,-0.04963081,0.042618362,0.039723848,21,100
Market-Adjusted Model,82656,9/8/2022,-0.092272225,0.007469614,-0.002917566,21,100
Market-Adjusted Model,82670,9/8/2022,-0.105726835,0.033869329,-0.016372177,21,100
Market-Adjusted Model,82686,9/8/2022,0.007961935,0.098947313,0.097316594,21,100
Market-Adjusted Model,82694,9/8/2022,-0.019094479,0.074003526,0.070260179,21,100
Market-Adjusted Model,82702,9/8/2022,-0.189723328,-0.103048745,-0.10036867,21,100
Market-Adjusted Model,82743,9/8/2022,-0.07878151,0.011531601,0.010573149,21,100
Market-Adjusted Model,82745,9/8/2022,0.207142881,0.303859964,0.296497539,21,100
Market-Adjusted Model,82747,9/8/2022,-0.042391345,0.05508021,0.046963314,21,100
Market-Adjusted Model,82775,9/8/2022,-0.065602103,0.024724226,0.023752556,21,100
